series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	324	-11.28173419	11.00210343	GIN	Guinea	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	4.55			4.55	2014	4.55	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	328	-58.97322037	4.788012784	GUY	Guyana	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	328	-58.97322037	4.788012784	GUY	Guyana	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	328	-58.97322037	4.788012784	GUY	Guyana	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	332	-72.33640958	18.40426539	HTI	Haiti	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	332	-72.33640958	18.40426539	HTI	Haiti	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	332	-72.33640958	18.40426539	HTI	Haiti	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	336	12.45315803	41.90343751	VAT	Holy See	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	336	12.45315803	41.90343751	VAT	Holy See	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	336	12.45315803	41.90343751	VAT	Holy See	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	336	12.45315803	41.90343751	VAT	Holy See	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	340	-86.59974381	14.82243161	HND	Honduras	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			60.24	60.24	2016	60.24	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	340	-86.59974381	14.82243161	HND	Honduras	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			8.43	8.43	2016	8.43	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	340	-86.59974381	14.82243161	HND	Honduras	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			22.89	22.89	2016	22.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	340	-86.59974381	14.82243161	HND	Honduras	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			8.43	8.43	2016	8.43	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	348	19.41221519	47.1651448	HUN	Hungary	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			1.02	1.02	2016	1.02	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	348	19.41221519	47.1651448	HUN	Hungary	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	348	19.41221519	47.1651448	HUN	Hungary	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			9.82	9.82	2016	9.82	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	348	19.41221519	47.1651448	HUN	Hungary	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			2.66	2.66	2016	2.66	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	352	-19.02116966	64.79134763	ISL	Iceland	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	352	-19.02116966	64.79134763	ISL	Iceland	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	352	-19.02116966	64.79134763	ISL	Iceland	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	356	79.3608464	22.34642074	IND	India	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	356	79.3608464	22.34642074	IND	India	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	356	79.3608464	22.34642074	IND	India	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	356	79.3608464	22.34642074	IND	India	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	360	113.9174	-0.994582204	IDN	Indonesia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	360	113.9174	-0.994582204	IDN	Indonesia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	360	113.9174	-0.994582204	IDN	Indonesia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	368	43.76606267	33.05013795	IRQ	Iraq	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	368	43.76606267	33.05013795	IRQ	Iraq	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	368	43.76606267	33.05013795	IRQ	Iraq	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			5.26	5.26	2016	5.26	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	372	-7.121425272	53.25274054	IRL	Ireland	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			8.42	8.42	2016	8.42	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	372	-7.121425272	53.25274054	IRL	Ireland	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			27.37	27.37	2016	27.37	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	372	-7.121425272	53.25274054	IRL	Ireland	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			37.89	37.89	2016	37.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	376	34.62277992	31.06164552	ISR	Israel	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	376	34.62277992	31.06164552	ISR	Israel	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	376	34.62277992	31.06164552	ISR	Israel	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			48.94	48.94	2016	48.94	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	376	34.62277992	31.06164552	ISR	Israel	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			51.06	51.06	2016	51.06	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	380	12.57022427	42.79917282	ITA	Italy	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			49.17	49.17	2016	49.17	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	380	12.57022427	42.79917282	ITA	Italy	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			16.59	16.59	2016	16.59	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	380	12.57022427	42.79917282	ITA	Italy	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			15.54	15.54	2016	15.54	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	380	12.57022427	42.79917282	ITA	Italy	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			17.65	17.65	2016	17.65	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			50	50	2016	50	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			37.5	37.5	2016	37.5	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			12.5	12.5	2016	12.5	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	388	-77.31068409	18.15616857	JAM	Jamaica	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	388	-77.31068409	18.15616857	JAM	Jamaica	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	388	-77.31068409	18.15616857	JAM	Jamaica	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	392	139.2716103	36.6554539	JPN	Japan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			22	22	2016	22	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	392	139.2716103	36.6554539	JPN	Japan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			4	4	2016	4	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	392	139.2716103	36.6554539	JPN	Japan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			74	74	2016	74	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	392	139.2716103	36.6554539	JPN	Japan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	400	37.13024774	30.65365973	JOR	Jordan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	400	37.13024774	30.65365973	JOR	Jordan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	400	37.13024774	30.65365973	JOR	Jordan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	400	37.13024774	30.65365973	JOR	Jordan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
