series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	248	19.80945969	60.1544901	ALA	Åland Islands	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	250	2.457288129	46.62660861	FRA	France	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
