ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
MDG,46.6982339,-19.38514785,450,Madagascar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,19324091,19526890,20020745,19902970,20489741,21298533,18863123,2016.0,18863123
MWI,33.4884625,-13.40819859,454,Malawi,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,15182245,16258408,17100807,17247597,11081195,11426323,11435030,2016.0,11435030
MYS,116.8346314,5.452415309,458,Malaysia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,589140,652692,1266123,660208,176748,174457,120318,2016.0,120318
MDV,73.09672546,-0.614385021,462,Maldives,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,927,2923,1090,684,747,1892,1937,2016.0,1937
MLI,-3.522016039,17.35311254,466,Mali,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,16842943,18008936,18569896,19604912,19460797,18291866,18605778,2016.0,18605778
MLT,14.44617519,35.89194275,470,Malta,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,11,3,3,0,0,0,1,2016.0,1
MRT,-10.33187259,20.26089546,478,Mauritania,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,661691,661691,662208,678561,681150,690268,589697,2016.0,589697
BHR,50.5490754,26.04407747,48,Bahrain,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,3,4,0,0,0,6,3,2016.0,3
MUS,57.568022,-20.28581998,480,Mauritius,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,24322,23990,23296,20861,0,0,0,2016.0,0
MEX,-102.5148166,23.93378032,484,Mexico,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,8969431,8885336,9777048,10282283,10160220,9923501,9532039,2016.0,9532039
MCO,7.424214814,43.73532918,492,Monaco,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,0,0,0,0,0,0,0,2016.0,0
MNG,103.0728057,46.83892054,496,Mongolia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,25,32,25,47,42,43,0,2016.0,0
MDA,28.4650624,47.20236795,498,Republic of Moldova,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,114591,113116,0,0,0,0,0,2016.0,0
MNE,19.25214024,42.78717043,499,Montenegro,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,6309,6244,6272,5267,3,5,6,2016.0,6
