ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ModeOfTransportation_Code,ModeOfTransportation_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2016,Nature_Code_2016,Source_2016,TimeDetail_2016,Value_2016,Latest_Year,Latest_Value
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,549187,2016.0,549187
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,512880676,2016.0,512880676
GHA,-1.205623522,7.964825185,288,Ghana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,846429,2016.0,846429
GHA,-1.205623522,7.964825185,288,Ghana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,891458882,2016.0,891458882
GHA,-1.205623522,7.964825185,288,Ghana,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,8910432831,2016.0,8910432831
,,,30,Eastern Asia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,53597169301,2016.0,53597169301
,,,30,Eastern Asia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,3246210094971,2016.0,3246210094971
,,,30,Eastern Asia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,7340204573446,2016.0,7340204573446
GRC,22.58307827,39.47301873,300,Greece,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,29954923,2016.0,29954923
GRC,22.58307827,39.47301873,300,Greece,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,254000000,2016.0,254000000
GRC,22.58307827,39.47301873,300,Greece,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,19059946428,2016.0,19059946428
AZE,50.01064725,40.39229544,31,Azerbaijan,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,732789755,2016.0,732789755
AZE,50.01064725,40.39229544,31,Azerbaijan,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,5192000000,2016.0,5192000000
AZE,50.01064725,40.39229544,31,Azerbaijan,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,16486000000,2016.0,16486000000
ARG,-65.14563274,-35.19446255,32,Argentina,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,254181414,2016.0,254181414
ARG,-65.14563274,-35.19446255,32,Argentina,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,13235350394,2016.0,13235350394
