series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Type of skill	Sex description	Units description	Type of skill description	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	16	BOTHSEX	PERCENT	ARSP	Both	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	17	BOTHSEX	PERCENT	INST	Both	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	18	FEMALE	PERCENT	SOFT	Female	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	19	MALE	PERCENT	SOFT	Male	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	20	FEMALE	PERCENT	COPA	Female	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	21	MALE	PERCENT	COPA	Male	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	22	MALE	PERCENT	EMAIL	Male	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	23	FEMALE	PERCENT	EMAIL	Female	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	24	MALE	PERCENT	INST	Male	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	25	FEMALE	PERCENT	ARSP	Female	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	26	MALE	PERCENT	ARSP	Male	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	27	FEMALE	PERCENT	INST	Female	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	BOTHSEX	PERCENT	PCPR	Both	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	2	MALE	PERCENT	PCPR	Male	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	3	FEMALE	PERCENT	CMFL	Female	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	4	MALE	PERCENT	CMFL	Male	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	5	MALE	PERCENT	TRAF	Male	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	6	FEMALE	PERCENT	TRAF	Female	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	7	BOTHSEX	PERCENT	TRAF	Both	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	16	BOTHSEX	PERCENT	ARSP	Both	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	17	BOTHSEX	PERCENT	INST	Both	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	18	FEMALE	PERCENT	SOFT	Female	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	19	MALE	PERCENT	SOFT	Male	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	20	FEMALE	PERCENT	COPA	Female	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	21	MALE	PERCENT	COPA	Male	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	22	MALE	PERCENT	EMAIL	Male	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	23	FEMALE	PERCENT	EMAIL	Female	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	24	MALE	PERCENT	INST	Male	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	140	20.93559492	7.003720791	CAF	Central African Republic	25	FEMALE	PERCENT	ARSP	Female	Percentage	using basic arithmetic formula in a spreadsheet									
