series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	246	23.308447	61.91586738	FIN	Finland	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05587	0.05196	0.05415	0.05578	0.0537	0.05299	0.05098	0.04912	0.04913	0.05363	0.05148	0.05215	0.05449	0.05759	0.05823	0.06	0.06061	0.058184	2016	0.06061	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	246	23.308447	61.91586738	FIN	Finland	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.24543	0.2403	0.24466	0.26631	0.25138	0.24049	0.24213	0.22678	0.22625	0.26147	0.24281	0.23081	0.232	0.24086	0.23682	0.23364	0.23209	0.235082	2016	0.23209	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	246	23.308447	61.91586738	FIN	Finland	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.75881	0.83968	0.85275	0.88666	0.86295	0.83558	0.82205	0.81692	0.78991	0.81046	0.76182	0.75649	0.75505	0.7789	0.77765	0.78425	0.78018	0.775206	2016	0.78018	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	246	23.308447	61.91586738	FIN	Finland	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.15683	0.14665	0.15051	0.15032	0.14312	0.1398	0.12793	0.12614	0.12158	0.12878	0.12072	0.12013	0.12057	0.13015	0.13302	0.13561	0.1339	0.13065	2016	0.1339	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	248	19.80945969	60.1544901	ALA	Åland Islands	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	248	19.80945969	60.1544901	ALA	Åland Islands	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	248	19.80945969	60.1544901	ALA	Åland Islands	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	248	19.80945969	60.1544901	ALA	Åland Islands	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	248	19.80945969	60.1544901	ALA	Åland Islands	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	250	2.457288129	46.62660861	FRA	France	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.22061	0.21242	0.22023	0.23307	0.2375	0.24224	0.25012	0.26234	0.25846	0.25403	0.23988	0.23191	0.22213	0.22319	0.22461	0.22638	0.22782	0.224826	2016	0.22782	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	250	2.457288129	46.62660861	FRA	France	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.03767	0.03454	0.03543	0.03544	0.03564	0.03574	0.03533	0.03562	0.03585	0.03482	0.03217	0.03132	0.03211	0.03306	0.03219	0.03271	0.03319	0.032652	2016	0.03319	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	250	2.457288129	46.62660861	FRA	France	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.13313	0.12768	0.12677	0.13436	0.13199	0.12943	0.12527	0.12197	0.12292	0.12438	0.1156	0.1082	0.10861	0.108	0.10632	0.10652	0.10652	0.107194	2016	0.10652	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	250	2.457288129	46.62660861	FRA	France	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.54234	0.51353	0.53069	0.54886	0.55456	0.55059	0.54735	0.55265	0.55441	0.55636	0.52091	0.50157	0.49121	0.49205	0.49475	0.49739	0.4993	0.49494	2016	0.4993	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	250	2.457288129	46.62660861	FRA	France	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.15093	0.13889	0.14826	0.14599	0.14944	0.14318	0.13663	0.13273	0.13717	0.14312	0.13325	0.13015	0.12836	0.12779	0.13163	0.13179	0.13178	0.13027	2016	0.13178	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	254	-53.23619089	3.922673437	GUF	French Guiana	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	254	-53.23619089	3.922673437	GUF	French Guiana	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	254	-53.23619089	3.922673437	GUF	French Guiana	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	254	-53.23619089	3.922673437	GUF	French Guiana	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	254	-53.23619089	3.922673437	GUF	French Guiana	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	258	-149.4052367	-17.67709294	PYF	French Polynesia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	258	-149.4052367	-17.67709294	PYF	French Polynesia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	260	69.64849091	-49.6068576	ATF	French Southern Territories	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	262	42.18274707	11.56004161	DJI	Djibouti	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	1.05588	1.19065	1.32293	1.1695	0.95892	0.97501	0.83991	0.8881	0.78798	0.96466	0.85722	0.87305	0.71664	0.7318	0.70645	0.67534	0.65304	0.696654	2016	0.65304	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	262	42.18274707	11.56004161	DJI	Djibouti	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.14636	0.12926	0.14938	0.12344	0.11801	0.12635	0.12348	0.11825	0.11761	0.11672	0.12458	0.12959	0.12109	0.13379	0.12725	0.12417	0.12201	0.125662	2016	0.12201	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	262	42.18274707	11.56004161	DJI	Djibouti	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.17326	0.14335	0.18082	0.13977	0.13412	0.14486	0.1251	0.12063	0.12178	0.1186	0.12104	0.1237	0.1116	0.11587	0.11163	0.10286	0.09872	0.108136	2016	0.09872	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	262	42.18274707	11.56004161	DJI	Djibouti	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.44385	2.54459	2.75733	2.49185	2.26038	2.28519	2.06745	2.09616	1.99436	2.05047	1.90662	1.90305	1.6729	1.71502	1.64815	1.56535	1.50271	1.620826	2016	1.50271	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	262	42.18274707	11.56004161	DJI	Djibouti	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.06836	1.08134	1.10419	1.05913	1.04932	1.03897	0.97896	0.96918	0.967	0.85049	0.80378	0.77672	0.72356	0.73356	0.70283	0.66298	0.62894	0.690374	2016	0.62894	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	266	11.78727747	-0.60687619	GAB	Gabon	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.19653	0.18349	0.20459	0.16699	0.1616	0.16314	0.18061	0.19625	0.19672	0.19926	0.19386	0.2522	0.2133	0.21653	0.20941	0.2049	0.20205	0.209238	2016	0.20205	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	266	11.78727747	-0.60687619	GAB	Gabon	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.0261	0.025	0.02848	0.02488	0.02506	0.02525	0.02977	0.03041	0.03293	0.03243	0.03221	0.0439	0.04028	0.04464	0.04227	0.04184	0.04196	0.042198	2016	0.04196	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	266	11.78727747	-0.60687619	GAB	Gabon	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.04603	0.04302	0.0498	0.04725	0.04554	0.04558	0.04984	0.04909	0.05261	0.05469	0.05076	0.07224	0.06604	0.06748	0.06432	0.06133	0.05991	0.063816	2016	0.05991	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	266	11.78727747	-0.60687619	GAB	Gabon	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.47234	0.44632	0.47426	0.47782	0.45427	0.44362	0.4839	0.48599	0.49514	0.50067	0.45531	0.59452	0.53634	0.55464	0.53867	0.52506	0.51628	0.534198	2016	0.51628	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	266	11.78727747	-0.60687619	GAB	Gabon	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.20367	0.19481	0.19139	0.2387	0.22208	0.20965	0.22368	0.21023	0.21289	0.21429	0.17848	0.22618	0.21671	0.22599	0.22266	0.21699	0.21236	0.218942	2016	0.21236	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	268	43.3713615	42.04813028	GEO	Georgia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.61343	0.69251	0.75424	0.775	0.95166	1.02864	1.20581	1.2627	1.2791	1.37029	1.32124	1.31487	1.25967	1.22843	1.21985	1.24015	1.26025	1.24167	2016	1.26025	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	268	43.3713615	42.04813028	GEO	Georgia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.1754	0.19818	0.2194	0.22253	0.20745	0.19517	0.25243	0.21582	0.25462	0.24624	0.20489	0.20937	0.19289	0.20385	0.17322	0.17353	0.17414	0.183526	2016	0.17414	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	268	43.3713615	42.04813028	GEO	Georgia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.31121	0.29494	0.29083	0.28543	0.29502	0.29587	0.34319	0.34212	0.36939	0.37309	0.35654	0.37624	0.36816	0.35852	0.32155	0.30785	0.30455	0.332126	2016	0.30455	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	268	43.3713615	42.04813028	GEO	Georgia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.24572	2.39928	2.43559	2.3946	2.52002	2.54662	2.49553	2.49408	2.57975	2.68836	2.46491	2.53417	2.39543	2.40515	2.3069	2.2925	2.28899	2.337794	2016	2.28899	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	268	43.3713615	42.04813028	GEO	Georgia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.14568	1.21365	1.17111	1.11163	1.0659	1.02693	0.6941	0.67345	0.67664	0.69874	0.58224	0.63369	0.57472	0.61436	0.59228	0.57097	0.55004	0.580474	2016	0.55004	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	270	-15.39944785	13.45295927	GMB	Gambia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	1.38387	1.10155	2.47439	2.87442	2.93237	2.77975	2.49032	2.36263	2.50699	2.82538	2.43657	2.56338	2.30909	2.306	2.41174	2.43669	2.50748	2.3942	2016	2.50748	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	270	-15.39944785	13.45295927	GMB	Gambia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.18662	0.13721	0.11708	0.11824	0.11752	0.11541	0.11632	0.11744	0.10791	0.14636	0.09102	0.12398	0.10816	0.10428	0.10581	0.1049	0.10749	0.106128	2016	0.10749	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	270	-15.39944785	13.45295927	GMB	Gambia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.241	0.17011	0.14954	0.13527	0.13246	0.14956	0.13262	0.13212	0.12246	0.11074	0.09814	0.12905	0.10806	0.0974	0.09854	0.09221	0.0915	0.097542	2016	0.0915	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	270	-15.39944785	13.45295927	GMB	Gambia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	4.2247	3.72256	4.56503	5.65414	5.78249	5.60609	5.27031	4.78539	5.20162	5.57096	5.1685	4.9233	4.61612	4.48159	4.44729	4.40316	4.4573	4.481092	2016	4.4573	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	270	-15.39944785	13.45295927	GMB	Gambia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	2.41321	2.31369	1.82401	2.52621	2.60015	2.56137	2.53105	2.1732	2.46427	2.48849	2.54276	2.10689	2.0908	1.97391	1.8312	1.76936	1.75082	1.883218	2016	1.75082	Environment Live Global Material Flows Database	E
