series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Name of non-communicable disease	Sex description	Units description	Name of non-communicable disease description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	4	FEMALE	NUMBER	CAN	Female	Number	cancer	25	29	33	39	40	39.5	2016	40	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	5	MALE	NUMBER	CAN	Male	Number	cancer	21	24	29	34	35	34.5	2016	35	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	46	53	62	72	75	73.5	2016	75	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	69	76	86	102	106	104	2016	106	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	124	136	153	178	184	181	2016	184	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	55	60	67	76	78	77	2016	78	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	50	62	66	79	82	80.5	2016	82	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	28	35	38	45	46	45.5	2016	46	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	296	-157.5643005	1.768837732	KIR	Kiribati	12	MALE	NUMBER	DIA	Male	Number	diabetes	21	27	29	35	36	35.5	2016	36	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	4374	3953	5087	5485	5227	5356	2016	5227	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	9082	7990	10228	11056	10499	10777.5	2016	10499	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	4708	4037	5141	5571	5272	5421.5	2016	5272	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	4	FEMALE	NUMBER	CAN	Female	Number	cancer	9809	10734	11844	12230	12258	12244	2016	12258	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	5	MALE	NUMBER	CAN	Male	Number	cancer	15661	17085	17699	18878	19150	19014	2016	19150	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	25469	27818	29543	31109	31408	31258.5	2016	31408	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	25387	24240	22873	22102	21282	21692	2016	21282	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	53900	51521	49778	47408	46098	46753	2016	46098	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	28513	27281	26905	25306	24816	25061	2016	24816	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	906	1156	1186	1871	1769	1820	2016	1769	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	538	598	612	921	880	900.5	2016	880	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	300	22.58307827	39.47301873	GRC	Greece	12	MALE	NUMBER	DIA	Male	Number	diabetes	369	558	574	950	889	919.5	2016	889	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	4	FEMALE	NUMBER	CAN	Female	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	5	MALE	NUMBER	CAN	Male	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	11	FEMALE	NUMBER	DIA	Female	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	304	-41.39371316	74.75625681	GRL	Greenland	12	MALE	NUMBER	DIA	Male	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	24	17	10	10	11	10.5	2016	11	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	48	35	27	20	20	20	2016	20	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	24	17	17	10	9	9.5	2016	9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	4	FEMALE	NUMBER	CAN	Female	Number	cancer	62	67	77	69	71	70	2016	71	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	5	MALE	NUMBER	CAN	Male	Number	cancer	69	76	81	79	84	81.5	2016	84	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	131	142	158	147	155	151	2016	155	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	119	123	116	115	116	115.5	2016	116	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	289	295	259	251	248	249.5	2016	248	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	170	172	143	136	133	134.5	2016	133	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	92	79	95	83	82	82.5	2016	82	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	63	53	65	49	46	47.5	2016	46	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	308	-61.68248568	12.11238395	GRD	Grenada	12	MALE	NUMBER	DIA	Male	Number	diabetes	29	26	30	33	36	34.5	2016	36	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	4	FEMALE	NUMBER	CAN	Female	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	5	MALE	NUMBER	CAN	Male	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	11	FEMALE	NUMBER	DIA	Female	Number	diabetes										
