series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	300	22.58307827	39.47301873	GRC	Greece	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	10.88376	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	300	22.58307827	39.47301873	GRC	Greece	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	10.42176	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	9.51369	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	8.56791	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	8.07368	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	9.08531	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	9.26411	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	316	144.7029305	13.35485404	GUM	Guam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	316	144.7029305	13.35485404	GUM	Guam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	316	144.7029305	13.35485404	GUM	Guam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	316	144.7029305	13.35485404	GUM	Guam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	316	144.7029305	13.35485404	GUM	Guam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	3.93909	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	4.04872	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	3.48149	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	2.52545	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	2.44532	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	0.77279	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	0.80347	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	0.70096	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.10295	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.25009	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	8.62865	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	7.24386	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	5.76259	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	6.22987	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	6.27233	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	6.11943	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	6.48488	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.37218	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	5.78485	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	5.78398	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	3.46402	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	4.14147	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	3.86337	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	3.91128	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	4.01437	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
