"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"372","Ireland","IRL","-7.121425272","53.25274054","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","12.0482","12.0482","12.0482","13.253","13.253","13.253","13.253","13.253","13.253","13.253","13.9394","13.9394","15.0602","15.0602","15.6627","16.2651","16.2651","22.1519","22.1519",2018.0,"22.1519","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"376","Israel","ISR","34.62277992","31.06164552","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","11.6667","12.5","13.3333","15","15","15","15","14.1667","14.1667","14.1667","19.1667","19.1667","20","21.6667","22.5","22.5","26.6667","27.5","27.5",2018.0,"27.5","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"380","Italy","ITA","12.57022427","42.79917282","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","11.1111","11.1111","9.8413","11.4887","11.4887","11.526","11.526","17.3016","17.3016","21.2698","21.2698","21.2698","21.5873","21.4286","31.4286","30.9524","30.9524","30.9524","30.9524",2018.0,"30.9524","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","8.5202","8.4444","8.5202","8.5202","8.5202","8.5202","8.5202","8.5202","8.867","8.867","8.867","8.867","11.0236","10.4418","9.4488","9.1633","9.1633","11.4625","10.5882",2018.0,"10.5882","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"388","Jamaica","JAM","-77.31068409","18.15616857","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","13.3333","13.3333","13.3333","11.6667","11.6667","11.6667","11.6667","11.6667","13.3333","13.3333","13.3333","13.3333","12.6984","12.6984","12.6984","12.6984","12.6984","17.4603","17.4603",2018.0,"17.4603","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"392","Japan","JPN","139.2716103","36.6554539","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","4.6","7.2917","7.2917","7.2917","7.0833","7.0833","8.9583","9.375","9.375","9.375","11.25","11.25","10.8333","7.9167","8.125","9.4737","9.4737","9.2632","10.1075",2018.0,"10.1075","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"398","Kazakhstan","KAZ","66.65359159","48.01963494","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","10.3896","10.3896","10.3896","10.3896","10.3896","10.3896","10.3896","10.3896","15.8879","15.8879","17.757","17.757","24.2991","24.2991","25.2174","26.1682","26.1682","27.1028","27.1028",2018.0,"27.1028","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"400","Jordan","JOR","37.13024774","30.65365973","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","0","0","1.25","1.25","5.4545","5.4545","5.4545","5.4545","6.3636","6.3636","6.3636","10.8333","10.8333","12","12","12","12","15.3846","15.3846",2018.0,"15.3846","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"404","Kenya","KEN","37.86096816","0.534797278","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","3.5714","3.5714","3.5714","7.1429","7.1429","7.1429","7.1429","7.3059","7.2464","9.8214","9.8214","9.8214","9.8214","9.8214","19.1429","19.7143","19.7143","19.4286","21.7765",2018.0,"21.7765","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","20.0873","20.0873","20.0873","20.0873","","20.0873","20.0873","20.0873","20.0873","20.0873","15.575","15.575","15.575","15.575","15.575","16.3028","16.3028","16.3028","16.3028",2018.0,"16.3028","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"410","Republic of Korea","KOR","127.8610254","36.45201023","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","3.6789","5.8608","5.8608","5.8608","5.5351","13.0435","13.3779","13.3779","14.3813","13.7124","14.7157","14.7157","14.7157","15.6667","15.6667","16.3333","16.3333","17","17",2018.0,"17","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
