ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
HND,-86.59974381,14.82243161,340,Honduras,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7776,83.72377,77.52904,81.33584,,2016.0,81.33584
HND,-86.59974381,14.82243161,340,Honduras,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49414,82.41184,74.86474,79.0806,,2016.0,79.0806
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63416,99.95335,99.85361,98.9182,99.90163,,2016.0,99.90163
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.23917,100,99.69543,100,99.79456,,2016.0,99.79456
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.91011,100,97.92032,100,,2016.0,100
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,,,C,C,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,94.84136,95.11623,96.41878,96.67299,99.93796,99.04615,96.88099,94.17924,92.61908,95.13909,,,93.75671,91.48462,,2016.0,91.48462
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,,,C,C,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,94.44005,94.33008,96.55,95.97537,99.87237,98.83585,96.89652,93.96006,92.79056,94.4922,,,93.30073,90.66064,,2016.0,90.66064
HUN,19.41221519,47.1651448,348,Hungary,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,,,C,C,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,95.22341,95.863,96.29439,97.33342,100,99.24493,96.86631,94.3862,92.45728,95.75043,,,94.19052,92.26927,,2016.0,92.26927
,,,35,South-Eastern Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,C,E,C,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,74.42612,75.17285,76.5765,78.09652,80.21351,82.36252,85.32748,86.96699,88.85662,90.6035,91.68365,89.46885,,2016.0,89.46885
,,,35,South-Eastern Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,C,E,C,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,74.36667,75.14092,76.52178,77.99585,80.2523,82.48975,85.28496,86.92614,88.83391,89.86354,91.91011,90.76989,,2016.0,90.76989
,,,35,South-Eastern Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,C,E,C,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,74.47394,75.19411,76.62069,78.18381,80.16657,82.23183,85.35815,86.99816,88.87523,91.30524,91.46288,88.22728,,2016.0,88.22728
ISL,-19.02116966,64.79134763,352,Iceland,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,88.59593,87.70317,90.09146,90.80667,95.77366,97.52066,99.7003,96.19539,96.79922,,,95.65118,97.24955,94.43231,97.71221,99.78426,,,2015.0,99.78426
ISL,-19.02116966,64.79134763,352,Iceland,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,89.31699,85.87004,89.91559,90.16092,95.20614,99.70209,100,95.14271,97.23593,,,93.90698,96.25742,92.69386,97.66108,100,,,2015.0,100
ISL,-19.02116966,64.79134763,352,Iceland,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,87.90424,89.46706,90.26057,91.42731,96.31845,95.42857,99.41313,97.20751,96.3775,,,97.34114,98.20254,96.08344,97.76027,99.58312,,,2015.0,99.58312
AUS,134.3499412,-25.57717202,36,Australia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,52.62348,51.35168,64.3471,65.59497,62.67291,62.87392,51.87492,52.89224,52.32211,52.73478,67.76515,75.47607,80.50257,83.20541,87.03175,90.62902,,2016.0,90.62902
