ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Sex_Code,Sex_Desc,NameOfNon-CommunicableDisease_Code,NameOfNon-CommunicableDisease_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2005,Footnotes_2010,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2005,Nature_Code_2010,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2005,Source_2010,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2005,TimeDetail_2010,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2005,Value_2010,Value_2015,Value_2016,Latest_Year,Latest_Value
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,BOTHSEX,Both sexes,RES,Chronic respiratory disease,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,21962,21195,19078,18834,19173,2016.0,19173
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,FEMALE,Female,CAN,Cancer,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,31994,33924,34688,36009,36675,2016.0,36675
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,FEMALE,Female,CAR,Cardiovascular disease,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,138695,147088,148587,151113,154619,2016.0,154619
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,FEMALE,Female,DIA,Diabetes,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,4580,5530,5891,6759,6961,2016.0,6961
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,FEMALE,Female,RES,Chronic respiratory disease,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,9550,8937,8066,8062,8249,2016.0,8249
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,MALE,Male,CAN,Cancer,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,36245,38151,38820,40475,41304,2016.0,41304
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,MALE,Male,CAR,Cardiovascular disease,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,124010,142940,146153,153375,156035,2016.0,156035
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,MALE,Male,DIA,Diabetes,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,3368,4176,4726,5704,5910,2016.0,5910
,,,135,Caucasus and Central Asia,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,MALE,Male,RES,Chronic respiratory disease,G,Global,NUMBER,Number,,,,,,NA,NA,NA,NA,NA,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,12412,12258,11012,10772,10924,2016.0,10924
CAF,20.93559492,7.003720791,140,Central African Republic,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,BOTHSEX,Both sexes,CAN,Cancer,G,Global,NUMBER,Number,,,,,,M,M,M,M,M,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,1793,1931,2139,2350,2397,2016.0,2397
CAF,20.93559492,7.003720791,140,Central African Republic,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,BOTHSEX,Both sexes,CAR,Cardiovascular disease,G,Global,NUMBER,Number,,,,,,M,M,M,M,M,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,6547,6800,7370,6958,6817,2016.0,6817
CAF,20.93559492,7.003720791,140,Central African Republic,3,Ensure healthy lives and promote well-being for all at all ages,3.4,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being",3.4.1,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease",1,SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",2019.Q1.G.01,BOTHSEX,Both sexes,DIA,Diabetes,G,Global,NUMBER,Number,,,,,,M,M,M,M,M,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018",,,,,,538,585,680,654,642,2016.0,642
