series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Location	Units	Location description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	620	-7.961599811	39.68509315	PRT	Portugal	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	8.1104049682617	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	25.0921421051025	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	26.494665145874	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	840	-99.13830311	39.5277871	USA	United States of America	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	7.5534830093384	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.2408466339111	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	36.3277168273926	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	634	51.19152467	25.28355379	QAT	Qatar	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	91.662353515625	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	858	-56.01387025	-32.8002838	URY	Uruguay	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	8.6769409179688	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	638	55.53171398	-21.13183266	REU	Réunion	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	28.854362487793	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	642	24.98481009	45.83893563	ROU	Romania	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	15.3512630462646	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.8274078369141	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	643	99.01404926	61.61899849	RUS	Russian Federation	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	14.7250909805298	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	646	29.92310194	-1.999842114	RWA	Rwanda	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	40.7071304321289	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	882	-172.4430749	-13.61541469	WSM	Samoa	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.8812208175659	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	887	45.22389143	15.22242099	YEM	Yemen	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	44.2992897033691	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	894	27.850329	-14.59701056	ZMB	Zambia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	23.8112201690674	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
