"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"54","Melanesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","<15Y","under 15 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"57","Micronesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15+","15 years old and over","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","15-49","15 to 49 years old","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","<15Y","under 15 years old","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","BOTHSEX","Both sexes","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","",""
"61","Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.3","By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases","3.3.1","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","1","SH_HIV_INCD","Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)","2019.Q1.G.01","PER_1000_UNINFECTED_POP","Per 1,000 uninfected population","ALLAGE","All age ranges or no breaks by age","G","Global","MALE","Male","","","","","","","","","","","","","","","","","","","","",""
