"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"388","Jamaica","JAM","-77.31068409","18.15616857","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.98","4.45","6.11","4.92","10.64","11.06","10.61","9.60","8.51","8.81","9.83","11.52","12.81","14.68","15.77","15.72","16.16","16.55","15.77","15.70","15.36","14.58","14.65","15.21","16.32","16.64","17.31",2016.0,"17.31","Data nature not available","World Development Indicators, World Bank"
"392","Japan","JPN","139.2716103","36.6554539","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","0.01","0.01","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.02","0.03","0.03","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.05","0.08","0.08","0.08",2016.0,"0.08","Data nature not available","World Development Indicators, World Bank"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","0.57","0.01","0.01","0.03","0.02","0.37","0.38","0.45","0.14","0.13","0.11","0.10","0.14","0.09","0.17","0.15","0.09","0.09","0.09","0.10","0.11","0.20",2016.0,"0.20","Data nature not available","World Development Indicators, World Bank"
"400","Jordan","JOR","37.13024774","30.65365973","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.00","10.31","15.88","18.55","17.54","18.49","22.29","22.84","19.50","20.42","21.81","22.41","22.28","21.59","20.05","19.23","18.56","19.44","15.98","14.55","13.71","12.77","12.44","15.90","17.78","14.26","11.32",2016.0,"11.32","Data nature not available","World Development Indicators, World Bank"
"404","Kenya","KEN","37.86096816","0.534797278","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.62","1.52","1.40","2.05","1.92","0.97","0.73","3.86","3.77","4.54","4.23","0.39","0.43","0.44","2.33","2.27","2.21","2.02","1.86","1.71","1.71","2.23","2.40","2.37","2.34","2.46","2.47",2016.0,"2.47","Data nature not available","World Development Indicators, World Bank"
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410","Republic of Korea","KOR","127.8610254","36.45201023","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.86","0.82","0.84","0.75","0.68","0.59","0.56","0.70","1.32","0.89","0.80","0.84","0.84","0.86","0.77","0.58","0.48","0.46","0.69","0.66","0.53","0.55","0.54","0.49","0.46","0.47","0.45",2016.0,"0.45","Data nature not available","World Development Indicators, World Bank"
"414","Kuwait","KWT","47.49305029","29.53949468","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.03","0.00",2016.0,"0.00","Data nature not available","World Development Indicators, World Bank"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0.09","0.06","0.07","0.13","0.15","0.13","0.09","0.16","0.30","1.89","3.66","8.10","12.73","16.69","18.51","23.80","20.94","26.41","27.57","30.75","31.06","30.03","25.27","30.45",2016.0,"30.45","Data nature not available","World Development Indicators, World Bank"
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.26","1.01","0.96","0.91","0.65","0.02","0.03","0.03","0.05","0.04","0.04","0.04","0.04","0.04","0.03","0.03","0.12","0.15","0.33","0.64","0.59","1.26","0.57","0.50","0.30","0.65","0.74",2016.0,"0.74","Data nature not available","World Development Indicators, World Bank"
"422","Lebanon","LBN","35.89391711","33.92152458","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","13.29","23.62","26.68","23.13","23.87","23.47","24.57","21.30","18.00","17.16","15.21","16.44","15.03","15.13","15.35",2016.0,"15.35","Data nature not available","World Development Indicators, World Bank"
"426","Lesotho","LSO","28.25362195","-29.58041814","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","71.74","62.06","54.80","47.96","36.40","40.98","40.97","37.95","31.73","30.23","53.83","48.60","50.10","48.10","41.50","35.63","34.10","35.05","30.78","29.36","25.57","23.29","20.70","18.33","15.03","14.80","15.00",2016.0,"15.00","Data nature not available","World Development Indicators, World Bank"
"428","Latvia","LVA","26.42461876","56.64196636","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","0.68","0.70","0.69","0.65","3.18","3.28","1.18","1.34","1.52","2.24","2.24","1.78","5.39","6.06","5.29","5.33","5.33","5.29","4.91","4.91","4.45",2016.0,"4.45","Data nature not available","World Development Indicators, World Bank"
"430","Liberia","LBR","-9.311879038","6.448381009","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","12.31","5.79","13.05","8.39","6.84","2.17","2.43","23.29","29.72","19.70","25.12","31.50","26.12",2016.0,"26.12","Data nature not available","World Development Indicators, World Bank"
"434","Libya","LBY","18.0295985","27.04042819","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","0.02","0.03","0.03","0.03","0.03","0.03","0.03","","","","","","","","","","",2006.0,"0.03","Data nature not available","World Development Indicators, World Bank"
"438","Liechtenstein","LIE","9.552985019","47.14167005","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
