series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	674	12.46329038	43.93841766	SMR	San Marino	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	674	12.46329038	43.93841766	SMR	San Marino	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	FEMALE	PERCENT	Female	Percentage													93.48			93.48	2015	93.48	SEN - LFS - National Employment Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	BOTHSEX	PERCENT	Both	Percentage													90.44			90.44	2015	90.44	SEN - LFS - National Employment Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	MALE	PERCENT	Male	Percentage													88.16			88.16	2015	88.16	SEN - LFS - National Employment Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	688	20.805876	44.03145697	SRB	Serbia	1	FEMALE	PERCENT	Female	Percentage								6.14	6.26	5.89	8.21	11.29	11.67	14.22		11.3475	2016	14.22	SRB - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	688	20.805876	44.03145697	SRB	Serbia	2	BOTHSEX	PERCENT	Both	Percentage								8.36	8.42	7.7	10.03	13.05	13.69	16.18		13.2375	2016	16.18	SRB - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	688	20.805876	44.03145697	SRB	Serbia	3	MALE	PERCENT	Male	Percentage								10.06	10.06	9.06	11.41	14.44	15.33	17.78		14.74	2016	17.78	SRB - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	690	55.46561591	-4.678053059	SYC	Seychelles	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	690	55.46561591	-4.678053059	SYC	Seychelles	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	702	103.8107883	1.361009155	SGP	Singapore	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	702	103.8107883	1.361009155	SGP	Singapore	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	702	103.8107883	1.361009155	SGP	Singapore	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	706	46.20367477	4.406485729	SOM	Somalia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	706	46.20367477	4.406485729	SOM	Somalia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	706	46.20367477	4.406485729	SOM	Somalia	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	FEMALE	PERCENT	Female	Percentage						39.32	37.58	37.29	35.62	34.52	35.6	35.52	36.94	36.15		36.0525	2016	36.15	ZAF - LFS - Quarterly Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	BOTHSEX	PERCENT	Both	Percentage						35.13	33.44	33.87	32.68	31.68	32.36	32.32	34.62	34.25		33.3875	2016	34.25	ZAF - LFS - Quarterly Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	MALE	PERCENT	Male	Percentage						31.88	30.16	31.23	30.38	29.45	29.74	29.75	32.77	32.74		31.25	2016	32.74	ZAF - LFS - Quarterly Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	FEMALE	PERCENT	Female	Percentage									72.91								2011	72.91	ZWE - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	BOTHSEX	PERCENT	Both	Percentage									62.5								2011	62.5	ZWE - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	MALE	PERCENT	Male	Percentage									55.06								2011	55.06	ZWE - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	724	-3.554078296	40.39211472	ESP	Spain	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	724	-3.554078296	40.39211472	ESP	Spain	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	724	-3.554078296	40.39211472	ESP	Spain	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	736	29.95650159	16.02643066	SDN	Sudan	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	736	29.95650159	16.02643066	SDN	Sudan	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	736	29.95650159	16.02643066	SDN	Sudan	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	740	-55.90626394	4.132603197	SUR	Suriname	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	740	-55.90626394	4.132603197	SUR	Suriname	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	752	14.3775338	60.60103109	SWE	Sweden	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	752	14.3775338	60.60103109	SWE	Sweden	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	752	14.3775338	60.60103109	SWE	Sweden	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	756	8.223158	46.96617097	CHE	Switzerland	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	756	8.223158	46.96617097	CHE	Switzerland	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	756	8.223158	46.96617097	CHE	Switzerland	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	762	69.294998	38.43069666	TJK	Tajikistan	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	762	69.294998	38.43069666	TJK	Tajikistan	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	764	101.0202951	15.13089239	THA	Thailand	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	764	101.0202951	15.13089239	THA	Thailand	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	764	101.0202951	15.13089239	THA	Thailand	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	768	0.97835765	8.532096072	TGO	Togo	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	768	0.97835765	8.532096072	TGO	Togo	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	768	0.97835765	8.532096072	TGO	Togo	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	788	9.572737411	34.11439971	TUN	Tunisia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	788	9.572737411	34.11439971	TUN	Tunisia	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	792	35.42890329	38.9899684	TUR	Turkey	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	792	35.42890329	38.9899684	TUR	Turkey	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	792	35.42890329	38.9899684	TUR	Turkey	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	800	32.39100438	1.279557331	UGA	Uganda	1	FEMALE	PERCENT	Female	Percentage										86.17							2012	86.17	UGA - LFS - National Labour Force and Child Activities Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	800	32.39100438	1.279557331	UGA	Uganda	2	BOTHSEX	PERCENT	Both	Percentage										83.24							2012	83.24	UGA - LFS - National Labour Force and Child Activities Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	800	32.39100438	1.279557331	UGA	Uganda	3	MALE	PERCENT	Male	Percentage										81.25							2012	81.25	UGA - LFS - National Labour Force and Child Activities Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	804	31.40270802	49.00735945	UKR	Ukraine	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	804	31.40270802	49.00735945	UKR	Ukraine	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	818	29.77468534	26.57438204	EGY	Egypt	1	FEMALE	PERCENT	Female	Percentage						20.15	21.11		22.78	22.92	24.28		30.49	35.31		30.0266666666667	2016	35.31	EGY - LFS - Labour force sample survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	818	29.77468534	26.57438204	EGY	Egypt	2	BOTHSEX	PERCENT	Both	Percentage						38.3	39.44		43.83	41.62	42.86		47.2	50.57		46.8766666666667	2016	50.57	EGY - LFS - Labour force sample survey	CA
