"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"188","Costa Rica","CRI","-84.19712782","9.970998683","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","270.6",2015.0,"270.6","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"188","Costa Rica","CRI","-84.19712782","9.970998683","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","229.5",2015.0,"229.5","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"188","Costa Rica","CRI","-84.19712782","9.970998683","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","188.3",2015.0,"188.3","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"191","Croatia","HRV","17.95874553","45.45172212","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","30.0",2015.0,"30.0","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"191","Croatia","HRV","17.95874553","45.45172212","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","10.5",2015.0,"10.5","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"191","Croatia","HRV","17.95874553","45.45172212","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","49.4",2015.0,"49.4","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"192","Cuba","CUB","-79.54460144","22.10030366","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"192","Cuba","CUB","-79.54460144","22.10030366","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"192","Cuba","CUB","-79.54460144","22.10030366","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"196","Cyprus","CYP","33.22285964","35.05659437","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESSIN","Total population in severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
