series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	300	22.58307827	39.47301873	GRC	Greece	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	75.71	86.61	84.54	85.575	2017	84.54	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	300	22.58307827	39.47301873	GRC	Greece	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	77.94	87.52	85.47	86.495	2017	85.47	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	304	-41.39371316	74.75625681	GRL	Greenland	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	304	-41.39371316	74.75625681	GRL	Greenland	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	304	-41.39371316	74.75625681	GRL	Greenland	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	308	-61.68248568	12.11238395	GRD	Grenada	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	308	-61.68248568	12.11238395	GRD	Grenada	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	308	-61.68248568	12.11238395	GRD	Grenada	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	316	144.7029305	13.35485404	GUM	Guam	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	316	144.7029305	13.35485404	GUM	Guam	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	316	144.7029305	13.35485404	GUM	Guam	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	320	-91.2312746	15.00273719	GTM	Guatemala	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	29.89	48.76	46.36	47.56	2017	46.36	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	320	-91.2312746	15.00273719	GTM	Guatemala	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	15.59	34.69	42.09	38.39	2017	42.09	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	320	-91.2312746	15.00273719	GTM	Guatemala	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	22.32	41.35	44.11	42.73	2017	44.11	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	324	-11.28173419	11.00210343	GIN	Guinea	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	4.45	9.8	27.26	18.53	2017	27.26	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	324	-11.28173419	11.00210343	GIN	Guinea	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	2.93	4.12	19.67	11.895	2017	19.67	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	324	-11.28173419	11.00210343	GIN	Guinea	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.69	6.96	23.49	15.225	2017	23.49	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	328	-58.97322037	4.788012784	GUY	Guyana	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	328	-58.97322037	4.788012784	GUY	Guyana	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	328	-58.97322037	4.788012784	GUY	Guyana	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	332	-72.33640958	18.40426539	HTI	Haiti	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	22.96	21.68	35.35	28.515	2017	35.35	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	332	-72.33640958	18.40426539	HTI	Haiti	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	21.07	16.12	30.05	23.085	2017	30.05	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	332	-72.33640958	18.40426539	HTI	Haiti	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	22.01	18.86	32.62	25.74	2017	32.62	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	336	12.45315803	41.90343751	VAT	Holy See	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	336	12.45315803	41.90343751	VAT	Holy See	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	336	12.45315803	41.90343751	VAT	Holy See	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	340	-86.59974381	14.82243161	HND	Honduras	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	26.27	36.09	50.24	43.165	2017	50.24	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	340	-86.59974381	14.82243161	HND	Honduras	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	14.92	27.03	40.95	33.99	2017	40.95	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	340	-86.59974381	14.82243161	HND	Honduras	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	20.51	31.49	45.34	38.415	2017	45.34	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	88.25	96.01	95.99	96	2017	95.99	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	89.08	96.27	94.7	95.485	2017	94.7	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	88.69	96.15	95.28	95.715	2017	95.28	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	348	19.41221519	47.1651448	HUN	Hungary	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	72.21	71.98	78.16	75.07	2017	78.16	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	348	19.41221519	47.1651448	HUN	Hungary	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	73.06	72.5	72.16	72.33	2017	72.16	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	348	19.41221519	47.1651448	HUN	Hungary	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	72.67	72.26	74.94	73.6	2017	74.94	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	352	-19.02116966	64.79134763	ISL	Iceland	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	352	-19.02116966	64.79134763	ISL	Iceland	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	352	-19.02116966	64.79134763	ISL	Iceland	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
