series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	NUMBER	ANYS	Number	any speed		132	700	1668	5146	9600	15601	20315	25455	33121	38196	42767	47900	53600	58300	55371		53792.75	2015	55371	Office des Postes et Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	NUMBER	10MBPS	Number	10 mbps and over																54226		54226	2015	54226	Office des Postes et Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps								9468	14903	32339									2009	32339	Office des Postes et Télécommunications de Nouvelle-Calédonie	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	NUMBER	ANYS	Number	any speed				15	23	59	95	130	200	500	500	337	310	310	4569	4297	4486	2794.4	2016	4486	Office of the Telecommunications & Radiocommunications Regulator	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	NUMBER	ANYS	Number	any speed	4658	17267	43500	83000	191695	321000	470200	853020	914961	1022335	1092000	1178000	1272000	1316000	1410000	1450900	1530500	1395880	2016	1530500	Ministry of Business, Innovation and Employment	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	170.4755673	-43.98721568	NZL	New Zealand	2	NUMBER	10MBPS	Number	10 mbps and over															1213000	1407400	1515500	1378633.33333333	2016	1515500	Ministry of Business, Innovation and Employment	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	170.4755673	-43.98721568	NZL	New Zealand	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps										108000	116000	125000			42000	14500	0	18833.3333333333	2016	0	Ministry of Business, Innovation and Employment	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	554	170.4755673	-43.98721568	NZL	New Zealand	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps												240000			155000	29000	15000	66333.3333333333	2016	15000	Ministry of Business, Innovation and Employment	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	NUMBER	ANYS	Number	any speed	700	1604	2319	4403	5001	10534	19042	27550	43212	78678	73279	85092	101312	131687	111409	116308	177024	127548	2016	177024	Instituto Nicaraguense de Telecomunicaciones y Correos	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	9.400167877	17.42143036	NER	Niger	1	NUMBER	ANYS	Number	any speed					77	212	347	482	617	1000	1500	2114	3669	6400	9200	11000	27708	11595.4	2016	27708	MPT-EN	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	9.400167877	17.42143036	NER	Niger	2	NUMBER	10MBPS	Number	10 mbps and over																	422	422	2016	422	MPT-EN	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	9.400167877	17.42143036	NER	Niger	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																	25146	25146	2016	25146	MPT-EN	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	562	9.400167877	17.42143036	NER	Niger	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																	2140	2140	2016	2140	MPT-EN	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	NUMBER	ANYS	Number	any speed						500		53594	67776	81958	99108		14279	15045	15740	15688	107931	33736.6	2016	107931	Nigerian Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	8.097363256	9.585789025	NGA	Nigeria	2	NUMBER	10MBPS	Number	10 mbps and over																	26544	26544	2016	26544	Nigerian Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	8.097363256	9.585789025	NGA	Nigeria	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																	216	216	2016	216	Nigerian Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	566	8.097363256	9.585789025	NGA	Nigeria	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																	81171	81171	2016	81171	Nigerian Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	570	-169.8601693	-19.05000475	NIU	Niue	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	570	-169.8601693	-19.05000475	NIU	Niue	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	570	-169.8601693	-19.05000475	NIU	Niue	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	11.47846389	61.34311134	NOR	Norway	1	NUMBER	ANYS	Number	any speed	23297	88541	205307	398758	671666	991349	1244536	1457265	1577430	1668231	1723355	1785676	1857724	1910720	1977129	2042360	2120360	1981658.6	2016	2120360	Norwegian Communications Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	11.47846389	61.34311134	NOR	Norway	2	NUMBER	10MBPS	Number	10 mbps and over									254764	377003	502208	754850	930196	1023849	1338380	1453288	1652497	1279642	2016	1652497	Norwegian Communications Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	11.47846389	61.34311134	NOR	Norway	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps									550526	498865	496455	456626	365386	459527	155477	83610	67047	226209.4	2016	67047	Norwegian Communications Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	11.47846389	61.34311134	NOR	Norway	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps									783646	792363	719105	573262	556024	432208	449456	414409	378000	446019.4	2016	378000	Norwegian Communications Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	NUMBER	ANYS	Number	any speed				6	26	46	95	116			998			2063	3092	3277	3169	2900.25	2016	3169	Department of Transportation, Communications and Infrastructure	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	NUMBER	ANYS	Number	any speed														1284	1372	1000	1000	1164	2016	1000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	585	134.5733878	7.502307591	PLW	Palau	1	NUMBER	ANYS	Number	any speed					74	100	97	101	111	142	239	518	898	1805	1110	1224		1259.25	2015	1224	Palau National Communications Corporation (PNCC)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	585	134.5733878	7.502307591	PLW	Palau	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	585	134.5733878	7.502307591	PLW	Palau	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	585	134.5733878	7.502307591	PLW	Palau	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	68.80479684	29.36491634	PAK	Pakistan	1	NUMBER	ANYS	Number	any speed						14600	26611	45153	168082	391629	789487	1166301	1516809	1628105	2008684	1793199	1642805	1717920.4	2016	1642805	Pakistan Telecommunication Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	68.80479684	29.36491634	PAK	Pakistan	2	NUMBER	10MBPS	Number	10 mbps and over												736	11291	10555	9956	4053	9698	9110.6	2016	9698	Pakistan Telecommunication Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	68.80479684	29.36491634	PAK	Pakistan	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps												265837	854008	819545	853571	660729	601314	757833.4	2016	601314	Pakistan Telecommunication Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	68.80479684	29.36491634	PAK	Pakistan	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps												8678	227891	222841	1145157	1128417	1031793	751219.8	2016	1031793	Pakistan Telecommunication Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	-81.26616623	8.450965746	PAN	Panama	1	NUMBER	ANYS	Number	any speed		7771	12235	15039	16746	17567	112738	150283	196190	234381	258292	282843	294739	307266	310065	316168	386693	322986.2	2016	386693	Autoridad Nacional de los Servicios Públicos (ASEP)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	-81.26616623	8.450965746	PAN	Panama	2	NUMBER	10MBPS	Number	10 mbps and over															945	1581	2217	1581	2016	2217	Autoridad Nacional de los Servicios Públicos (ASEP)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	-81.26616623	8.450965746	PAN	Panama	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps															252178	237126	225270	238191.333333333	2016	225270	Autoridad Nacional de los Servicios Públicos (ASEP)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	-81.26616623	8.450965746	PAN	Panama	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps															56740	72719	87080	72179.6666666667	2016	87080	Autoridad Nacional de los Servicios Públicos (ASEP)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	NUMBER	ANYS	Number	any speed									2987	4453	6100	7500	9200	11300	13200	15000	17000	13140	2016	17000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
