"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"372","Ireland","IRL","-7.121425272","53.25274054","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","26.28","27.53","27.26","28.68","28.7","30.26","30.61","39.21","40.37","39.64","39.07","33.42","32.56","33.1","33.8","34.26","35.83",2016.0,"35.83","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"376","Israel","ISR","34.62277992","31.06164552","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","27.18","27.14","26.88","29.57","28.67","27.59","30.12","29.73","32.12","31.17","34.75","35.45","31.79","32.65","32.84","32.23","34.12",2016.0,"34.12","Country data","ILOSTAT - LFS - Labour Force Survey","[2009-2016]: Data reference period: Annual or annual average // [2000-2008]: Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts"
"380","Italy","ITA","12.57022427","42.79917282","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","14.32","18.75","20.18","20.84","33.3","32.5","33.01","33.7","33.39","33.78","32.85","25.08","26.03","27.01","26.58","26.57","27.67",2016.0,"27.67","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2004-2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2003,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"384","Côte d'Ivoire","CIV","-5.552690016","7.62211586","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"388","Jamaica","JAM","-77.31068409","18.15616857","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"392","Japan","JPN","139.2716103","36.6554539","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","10.71","10.56","11.39","11.11","11.19","11.27","12.5","13.01",2016.0,"13.01","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average"
"398","Kazakhstan","KAZ","66.65359159","48.01963494","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","32.99","33.77","34.2","37.97","35.64","35.84","36.79","38.36","38.77","37.17","38.46","39.75","38.32","","37.06","",2015.0,"37.06","Country data","ILOSTAT - LFS - Sample Survey of Employment","[2001-2008]: Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts // [2009-2013,2015]: Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"400","Jordan","JOR","37.13024774","30.65365973","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","5.14","","","","","","","","","","","","",2004.0,"5.14","Country data","ILOSTAT - PC - Population Census","Data reference period: October"
"404","Kenya","KEN","37.86096816","0.534797278","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"410","Republic of Korea","KOR","127.8610254","36.45201023","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","4.95","5.92","5.61","5.86","6.94","7.84","8.23","8.81","9.59","8.55","9.4","10.14","11.05","","11.17","10.49","",2015.0,"10.49","Country data","ILOSTAT - LFS - Economically Active Population Survey","[2000]: Break in series: Other or unspecified type of break | Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts // [2011-2012,2014-2015]: Data reference period: Annual or annual average | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts // [2001-2008]: Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts // [2009-2010]: Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"414","Kuwait","KWT","47.49305029","29.53949468","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","13.86","","","","","","","","","","","",2005.0,"13.86","Country data","ILOSTAT - PC - Population Census","Data reference period: Annual or annual average"
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","27.74","25.75","25.15","30.05","35.16","","","30.61","32.39","29.09","32.26","27.54","33.44","35.65","34.94",2016.0,"34.94","Country data","ILOSTAT - LFS - Employment and Unemployment Survey","[2009-2016]: Data reference period: Annual or annual average // [2002-2006]: Data reference period: November"
