series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	232	38.11074289	16.12894644	ERI	Eritrea	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	16.16	13.96	11.31	12.14	11.63	9.15	6.23	5.38	5.76	16.68	19.27	13.06	10.91	9.09	7.86	6.24	7.42		7.6525	2016	7.42	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	13.35	12.31	8.68	10.38	8.83	6.91	5.59	3.76	5.14	10.31	14.1	11.58	9.1	8.16	6.81	6.13	6.07		6.7925	2016	6.07	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	14.79	13.16	10.03	11.29	10.25	8.03	5.91	4.59	5.45	13.55	16.71	12.33	10.02	8.63	7.35	6.19	6.76		7.2325	2016	6.76	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	27.03	25.45	20.24	26.85	25.66	15.15	12.12	10.1	12.02	27.39	32.92	22.37	20.86	18.68	14.96	13.09	13.4		15.0325	2016	13.4	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	13.29	11.75	8.95	9.28	8.19	7.18	5.21	3.93	4.62	11.92	14.94	11.22	8.87	7.64	6.66	5.56	6.17		6.5075	2016	6.17	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	27.71	27.8	24.73	31.93	23.91	13.82	15.12	7.15	11.29	21.83	29.5	20.59	18.47	19.7	10.02	12.19	10.58		13.1225	2016	10.58	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	11.92	10.79	7.31	8.29	7.24	6.23	4.68	3.41	4.43	9.14	12.6	10.69	8.19	7.06	6.53	5.64	5.68		6.2275	2016	5.68	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	26.57	23.7	17.21	23.79	26.83	16.11	9.98	12.18	12.61	31.56	35.66	23.82	22.83	17.76	19.28	13.82	15.82		16.67	2016	15.82	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	233	25.84093481	58.68487172	EST	Estonia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	14.66	12.7	10.57	10.27	9.16	8.17	5.74	4.43	4.81	14.69	17.28	11.75	9.53	8.2	6.77	5.49	6.62		6.77	2016	6.62	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								6.38							4.93		3.7		4.315	2016	3.7	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								12.89							8.51		5.54		7.025	2016	5.54	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage				8.22				8.57	8.94	8.72	8.91	9.02	9		6.17		4.32		5.245	2016	4.32	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage															18.12		15.4		16.76	2016	15.4	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage															3.83		2.22		3.025	2016	2.22	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage															25.73		22.35		24.04	2016	22.35	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage															4.98		2.36		3.67	2016	2.36	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage															13.86		11.86		12.86	2016	11.86	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	242	177.9660884	-17.83301566	FJI	Fiji	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage															3.24		2.15		2.695	2016	2.15	ILOSTAT - LFS - Employment, Unemployment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	10.35	9.86	10.66	10.96	10.16	8.17	7.38	6.54	6.07	8.89	9.09	8.41	8.28	8.82	9.33	9.88	9.04		9.2675	2016	9.04	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	11.99	10.76	10.17	9.94	10.57	8.61	8.08	7.19	6.69	7.57	7.64	7.1	7.05	7.52	7.95	8.84	8.58		8.2225	2016	8.58	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	11.13	10.29	10.42	10.47	10.36	8.38	7.72	6.85	6.37	8.25	8.39	7.78	7.69	8.19	8.66	9.38	8.82		8.7625	2016	8.82	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	28.35	26.6	28.22	27.81	27.53	20.08	18.73	16.51	16.45	21.51	21.4	20.06	18.96	19.92	20.55	22.45	20.15		20.7675	2016	20.15	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	8.04	7.42	7.35	7.53	7.53	6.75	6.16	5.44	4.91	6.43	6.65	6.1	6.11	6.54	7	7.57	7.27		7.095	2016	7.27	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	29.24	27.53	27.78	27.87	27.19	19.53	18.44	16.57	15.78	18.97	19.03	18.39	18.01	17.05	18.35	19.69	18.59		18.42	2016	18.59	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	8.78	7.72	7.05	6.77	7.72	7.03	6.57	5.75	5.3	5.93	6.04	5.47	5.43	6.08	6.42	7.25	7.12		6.7175	2016	7.12	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	27.49	25.7	28.64	27.75	27.87	20.63	19.02	16.44	17.13	24.15	23.78	21.76	19.93	22.93	22.8	25.36	21.76		23.2125	2016	21.76	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	246	23.308447	61.91586738	FIN	Finland	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	7.36	7.14	7.62	8.23	7.36	6.5	5.79	5.16	4.56	6.91	7.2	6.67	6.73	6.96	7.53	7.88	7.4		7.4425	2016	7.4	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	248	19.80945969	60.1544901	ALA	Åland Islands	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	8.52	7.16	7.92	7.44	7.79	7.82	7.86	7.27	6.72	8.68	8.69	8.53	9.44	10.04	10.55	10.8	10.25		10.41	2016	10.25	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	11.87	10.78	10.16	8.96	9.37	9.27	9.11	8.09	7.44	8.8	9.07	9.12	9.36	9.79	10.04	9.88	9.85		9.89	2016	9.85	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	10.06	8.82	8.95	8.15	8.52	8.5	8.45	7.66	7.06	8.74	8.87	8.81	9.4	9.92	10.3	10.36	10.06		10.16	2016	10.06	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	17.9	16.23	17.14	18.74	20.65	20.27	21.33	18.83	18.33	22.95	22.55	21.94	23.65	24.05	24.25	24.67	24.62		24.3975	2016	24.62	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	9.21	7.99	8	6.94	7.15	7.11	6.94	6.36	5.77	7.07	7.32	7.37	7.89	8.43	8.86	8.87	8.55		8.6775	2016	8.55	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	19.56	18.47	19.01	19.09	21.09	21.27	22.52	19.46	18.07	21.64	23.02	22.64	23.12	24.38	23.1	23.34	24.08		23.725	2016	24.08	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	11.04	9.94	9.18	7.84	8.08	7.93	7.62	6.82	6.29	7.37	7.57	7.71	7.98	8.35	8.78	8.57	8.47		8.5425	2016	8.47	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	16.51	14.41	15.68	18.45	20.28	19.46	20.36	18.31	18.53	24.03	22.16	21.35	24.09	23.78	25.18	25.78	25.07		24.9525	2016	25.07	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	250	2.457288129	46.62660861	FRA	France	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	7.65	6.34	7	6.14	6.34	6.39	6.32	5.93	5.29	6.81	7.08	7.06	7.8	8.51	8.94	9.15	8.64		8.81	2016	8.64	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	254	-53.23619089	3.922673437	GUF	French Guiana	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
