series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	1	PER_1000_POP	PHYS	Per 1,000 population	physicians				0.465					0.4	0.437						0.837		0.837	2015	0.837	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel				0.11						0.089						0.106		0.106	2015	0.106	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel				2.033					2.116	2.297						2.938		2.938	2015	2.938	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel				0.073						0.201						0.27		0.27	2015	0.27	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	246	23.308447	61.91586738	FIN	Finland	1	PER_1000_POP	PHYS	Per 1,000 population	physicians			3.162							2.881	2.986	2.982	3.063	3.139	3.196			3.13266666666667	2014	3.196	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	246	23.308447	61.91586738	FIN	Finland	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel			1.121								1.107	1.111	1.154	1.153	1.093			1.13333333333333	2014	1.093	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	246	23.308447	61.91586738	FIN	Finland	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel			15.075							23.756	14.252	14.474	14.593	14.809	15.032			14.8113333333333	2014	15.032	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	246	23.308447	61.91586738	FIN	Finland	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel			1.283							0.752	0.789	0.777	0.726	0.712	0.716			0.718	2014	0.716	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	250	2.457288129	46.62660861	FRA	France	1	PER_1000_POP	PHYS	Per 1,000 population	physicians								3.674				3.16	3.175	3.187	3.215	3.227	3.238	3.2084	2016	3.238	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	250	2.457288129	46.62660861	FRA	France	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.983	1.011	1.033	1.057				1.138	1.158			1.086	1.094	1.091	1.094	1.091	1.083	1.0906	2016	1.083	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	250	2.457288129	46.62660861	FRA	France	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	6.69	6.904	7.091	7.262	7.454	7.659	7.888	8.083	7.943							10.605		10.605	2015	10.605	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	250	2.457288129	46.62660861	FRA	France	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.683	0.677	0.674	0.672				0.669	0.665			0.656	0.657	0.659	0.659	0.662	0.665	0.6604	2016	0.665	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.168	0.18	0.234								0.229			0.229	2014	0.229	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.023	0.053	0.02		0.329						0.24			0.24	2014	0.24	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel			0.738		0.386	0.578									0.557			0.557	2014	0.557	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.013										0.022			0.022	2014	0.022	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	266	11.78727747	-0.60687619	GAB	Gabon	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.293												0.406	0.406	2016	0.406	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
