series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of product	Units	Type of product description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	840	-99.13830311	39.5277871	USA	United States of America	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	752	14.3775338	60.60103109	SWE	Sweden	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	-58.97322037	4.788012784	GUY	Guyana	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	584	171.0839119	7.110213497	MHL	Marshall Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	756	8.223158	46.96617097	CHE	Switzerland	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	-72.33640958	18.40426539	HTI	Haiti	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	585	134.5733878	7.502307591	PLW	Palau	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	854	-1.742843829	12.27491081	BFA	Burkina Faso	5	MIL	INDEX	millet	Index	2016	0.001	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	72	23.81380223	-22.18810073	BWA	Botswana	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	586	68.80479684	29.36491634	PAK	Pakistan	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	858	-56.01387025	-32.8002838	URY	Uruguay	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	762	69.294998	38.43069666	TJK	Tajikistan	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	74	3.410732868	-54.43295905	BVT	Bouvet Island	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	336	12.45315803	41.90343751	VAT	Holy See	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	591	-81.26616623	8.450965746	PAN	Panama	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	860	63.11944558	41.77560518	UZB	Uzbekistan	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	764	101.0202951	15.13089239	THA	Thailand	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	76	-53.08432878	-10.77668561	BRA	Brazil	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	340	-86.59974381	14.82243161	HND	Honduras	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	598	145.8587761	-6.756057077	PNG	Papua New Guinea	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	768	0.97835765	8.532096072	TGO	Togo	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	84	-88.70199554	17.19965901	BLZ	Belize	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	600	-60.54854225	-21.70216237	PRY	Paraguay	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	772	-171.8154473	-9.214545558	TKL	Tokelau	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	348	19.41221519	47.1651448	HUN	Hungary	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	604	-71.82093277	-13.58939705	PER	Peru	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	882	-172.4430749	-13.61541469	WSM	Samoa	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	776	-175.1959991	-21.19511329	TON	Tonga	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	90	160.1584117	-9.622391719	SLB	Solomon Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	352	-19.02116966	64.79134763	ISL	Iceland	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	608	120.8601418	14.16591706	PHL	Philippines	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	887	45.22389143	15.22242099	YEM	Yemen	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	92	-64.63294223	18.42256578	VGB	British Virgin Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	356	79.3608464	22.34642074	IND	India	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	612	-128.3225873	-24.37538456	PCN	Pitcairn	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	894	27.850329	-14.59701056	ZMB	Zambia	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	616	19.40660158	52.1226733	POL	Poland	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	638	55.53171398	-21.13183266	REU	Réunion	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	620	-7.961599811	39.68509315	PRT	Portugal	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	646	29.92310194	-1.999842114	RWA	Rwanda	3	RIC	INDEX	rice	Index	2016	-0.01	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	642	24.98481009	45.83893563	ROU	Romania	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	600	-60.54854225	-21.70216237	PRY	Paraguay	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	634	51.19152467	25.28355379	QAT	Qatar	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	660	-63.05651612	18.21525315	AIA	Anguilla	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	643	99.01404926	61.61899849	RUS	Russian Federation	3	RIC	INDEX	rice	Index	2016	-1.51	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	604	-71.82093277	-13.58939705	PER	Peru	3	RIC	INDEX	rice	Index	2016	-0.13	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	608	120.8601418	14.16591706	PHL	Philippines	3	RIC	INDEX	rice	Index	2016	0.19	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	RIC	INDEX	rice	Index	2016	-2.05	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	690	55.46561591	-4.678053059	SYC	Seychelles	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	674	12.46329038	43.93841766	SMR	San Marino	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	686	-14.46636926	14.35920905	SEN	Senegal	3	RIC	INDEX	rice	Index	2016	-0.25	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	524	83.94678863	28.25866332	NPL	Nepal	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	20	1.576257417	42.54548611	AND	Andorra	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	688	20.805876	44.03145697	SRB	Serbia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	516	17.21907885	-22.13817068	NAM	Namibia	3	RIC	INDEX	rice	Index	2016	0.1	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	702	103.8107883	1.361009155	SGP	Singapore	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	528	5.331480568	51.86728884	NLD	Netherlands	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	24	17.57817062	-12.33724746	AGO	Angola	3	RIC	INDEX	rice	Index	2016	5.6	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	533	-69.97050586	12.50878756	ABW	Aruba	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	520	166.92313	-0.528742623	NRU	Nauru	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	703	19.48495604	48.70741446	SVK	Slovakia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	360	113.9174	-0.994582204	IDN	Indonesia	3	RIC	INDEX	rice	Index	2016	-0.6	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	704	105.802499	10.09643079	VNM	Viet Nam	3	RIC	INDEX	rice	Index	2016	0.14	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	531	-68.95033464	12.15058042	CUW	Curaçao	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	50.01064725	40.39229544	AZE	Azerbaijan	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	540	165.5067368	-21.41742531	NCL	New Caledonia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	705	14.82209486	46.11958061	SVN	Slovenia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	34.62277992	31.06164552	ISR	Israel	3	RIC	INDEX	rice	Index	2016	0.08	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	-65.14563274	-35.19446255	ARG	Argentina	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	548	167.0679779	-15.34445547	VUT	Vanuatu	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	368	43.76606267	33.05013795	IRQ	Iraq	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	706	46.20367477	4.406485729	SOM	Somalia	3	RIC	INDEX	rice	Index	2016	0.21	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	12.57022427	42.79917282	ITA	Italy	3	RIC	INDEX	rice	Index	2016	-2.54	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	36	134.3499412	-25.57717202	AUS	Australia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	554	170.4755673	-43.98721568	NZL	New Zealand	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	372	-7.121425272	53.25274054	IRL	Ireland	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	710	24.67184355	-29.99957544	ZAF	South Africa	3	RIC	INDEX	rice	Index	2016	0.08	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	RIC	INDEX	rice	Index	2016	0.68	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	40	14.14172472	47.58704857	AUT	Austria	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	558	-85.03060315	12.84210839	NIC	Nicaragua	3	RIC	INDEX	rice	Index	2016	0.14	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	50	89.17660788	22.86961622	BGD	Bangladesh	3	RIC	INDEX	rice	Index	2016	0.5	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	RIC	INDEX	rice	Index	2016	-0.28	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	388	-77.31068409	18.15616857	JAM	Jamaica	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	44	-78.05111663	24.69546597	BHS	Bahamas	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	562	9.400167877	17.42143036	NER	Niger	3	RIC	INDEX	rice	Index	2016	-0.15	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	51	44.93839317	40.29499741	ARM	Armenia	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	724	-3.554078296	40.39211472	ESP	Spain	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	392	139.2716103	36.6554539	JPN	Japan	3	RIC	INDEX	rice	Index	2016	1.59	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	48	50.5490754	26.04407747	BHR	Bahrain	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	566	8.097363256	9.585789025	NGA	Nigeria	3	RIC	INDEX	rice	Index	2016	7.5	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	52	-59.5346489	13.13648273	BRB	Barbados	3	RIC	INDEX	rice	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	728	30.32618773	7.290839152	SSD	South Sudan	3	RIC	INDEX	rice	Index	2016					
