series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	266	11.78727747	-0.60687619	GAB	Gabon	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	17.1	15.1	15.1	14.8	14.4	14.6	2016	14.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	266	11.78727747	-0.60687619	GAB	Gabon	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.4	15	15.4	15.3	14.9	15.1	2016	14.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	266	11.78727747	-0.60687619	GAB	Gabon	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.9	15.2	14.9	14.3	13.9	14.1	2016	13.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	268	43.3713615	42.04813028	GEO	Georgia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.7	23	25	24.9	24.9	24.9	2016	24.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	268	43.3713615	42.04813028	GEO	Georgia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	32.3	30.1	34.3	34.7	34.9	34.8	2016	34.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	268	43.3713615	42.04813028	GEO	Georgia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	17.8	16.7	16.7	16.1	15.9	16	2016	15.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	270	-15.39944785	13.45295927	GMB	Gambia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	23.1	22.1	21.1	20.6	20.4	20.5	2016	20.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	270	-15.39944785	13.45295927	GMB	Gambia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	24.6	23.8	22.7	22.1	21.9	22	2016	21.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	270	-15.39944785	13.45295927	GMB	Gambia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	21.4	20.1	19.3	19.1	18.9	19	2016	18.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	275	35.25694122	31.94347933	PSE	State of Palestine	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	275	35.25694122	31.94347933	PSE	State of Palestine	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	275	35.25694122	31.94347933	PSE	State of Palestine	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	276	10.3806066	51.08862743	DEU	Germany	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	16.1	14.1	13.1	12.5	12.1	12.3	2016	12.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	276	10.3806066	51.08862743	DEU	Germany	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	21.1	18.2	16.7	16	15.2	15.6	2016	15.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	276	10.3806066	51.08862743	DEU	Germany	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	11.2	10	9.4	9.1	8.9	9	2016	8.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	288	-1.205623522	7.964825185	GHA	Ghana	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.6	20.3	20.4	20.9	20.8	20.85	2016	20.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	288	-1.205623522	7.964825185	GHA	Ghana	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.3	17.1	17.6	18.2	18.2	18.2	2016	18.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	288	-1.205623522	7.964825185	GHA	Ghana	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.4	23.1	23	23.3	23.2	23.25	2016	23.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	292	-5.347561686	36.13895036	GIB	Gibraltar	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	296	-157.5643005	1.768837732	KIR	Kiribati	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	29.5	29.3	28.8	28.5	28.4	28.45	2016	28.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	296	-157.5643005	1.768837732	KIR	Kiribati	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	35.1	35	34.6	34.5	34.4	34.45	2016	34.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	296	-157.5643005	1.768837732	KIR	Kiribati	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.5	24.2	23.6	23.1	22.9	23	2016	22.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	300	22.58307827	39.47301873	GRC	Greece	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	14.9	13.6	12.9	12.3	12.4	12.35	2016	12.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	300	22.58307827	39.47301873	GRC	Greece	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.4	18.6	17.4	17.1	17.3	17.2	2016	17.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	300	22.58307827	39.47301873	GRC	Greece	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	9.6	8.7	8.4	7.7	7.7	7.7	2016	7.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	304	-41.39371316	74.75625681	GRL	Greenland	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	304	-41.39371316	74.75625681	GRL	Greenland	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	304	-41.39371316	74.75625681	GRL	Greenland	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	308	-61.68248568	12.11238395	GRD	Grenada	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.8	25.4	23.9	21.7	21.4	21.55	2016	21.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	308	-61.68248568	12.11238395	GRD	Grenada	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.6	29.7	28	25.5	25.5	25.5	2016	25.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	308	-61.68248568	12.11238395	GRD	Grenada	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	23.5	21.5	20	17.9	17.3	17.6	2016	17.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	312	-61.64762115	16.14416917	GLP	Guadeloupe	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	316	144.7029305	13.35485404	GUM	Guam	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	316	144.7029305	13.35485404	GUM	Guam	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	316	144.7029305	13.35485404	GUM	Guam	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	320	-91.2312746	15.00273719	GTM	Guatemala	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	15	15.1	14.9	14.9	14.9	14.9	2016	14.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	320	-91.2312746	15.00273719	GTM	Guatemala	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	14.8	15.6	14.8	14.9	14.9	14.9	2016	14.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	320	-91.2312746	15.00273719	GTM	Guatemala	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	15.1	14.6	15.1	14.9	15	14.95	2016	15	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	324	-11.28173419	11.00210343	GIN	Guinea	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	22.4	23.3	23.1	22.6	22.4	22.5	2016	22.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	324	-11.28173419	11.00210343	GIN	Guinea	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	21.5	22.9	22.9	22	21.8	21.9	2016	21.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	324	-11.28173419	11.00210343	GIN	Guinea	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	23.2	23.6	23.3	23.2	22.9	23.05	2016	22.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	328	-58.97322037	4.788012784	GUY	Guyana	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	32.7	31.3	31.2	30.6	30.5	30.55	2016	30.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	328	-58.97322037	4.788012784	GUY	Guyana	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	33.7	32	32.5	32.3	32.4	32.35	2016	32.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	328	-58.97322037	4.788012784	GUY	Guyana	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	31.8	30.6	30	28.9	28.8	28.85	2016	28.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	332	-72.33640958	18.40426539	HTI	Haiti	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	29.1	23.4	22.3	26.7	26.5	26.6	2016	26.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	332	-72.33640958	18.40426539	HTI	Haiti	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.4	23.7	22.7	28.5	28.2	28.35	2016	28.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
