"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"400","Jordan","JOR","37.13024774","30.65365973","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","80","80","80","80","110","110","110","110","110","110","110","120","120","150","150","150","150","130","130",2018.0,"130","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"404","Kenya","KEN","37.86096816","0.534797278","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","224","224","224","224","224","224","224","219","207","224","224","224","224","224","350","350","350","350","349",2018.0,"349","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"408","Democratic People's Republic of Korea","PRK","127.1803633","40.1462645","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","687","687","687","687","","687","687","687","687","687","687","687","687","687","687","687","687","687","687",2018.0,"687","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"410","Republic of Korea","KOR","127.8610254","36.45201023","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","299","273","273","273","271","299","299","299","299","299","299","299","299","300","300","300","300","300","300",2018.0,"300","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"414","Kuwait","KWT","47.49305029","29.53949468","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","65","65","65","65","65","65","65","65","65","65","65","65","65","65","65","65","65","65","65",2018.0,"65","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"417","Kyrgyzstan","KGZ","74.52324839","41.46204516","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","70","43","60","60","60","60","75","72","90","90","90","120","120","120","120","120","120","120","120",2018.0,"120","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"418","Lao People's Democratic Republic","LAO","101.9901968","20.27482773","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","99","99","99","109","109","109","109","115","115","115","115","115","132","132","132","132","132","149","149",2018.0,"149","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"422","Lebanon","LBN","35.89391711","33.92152458","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","128","128","128","128","128","128","128","128","128","128","128","128","128","128","128","128","128","128","128",2018.0,"128","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"426","Lesotho","LSO","28.25362195","-29.58041814","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","79","79","79","120","120","120","120","119","120","120","120","120","120","120","120","120","120","120","122",2018.0,"122","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"428","Latvia","LVA","26.42461876","56.64196636","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",2018.0,"100","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
