GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Cities_Code,Cities_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,TEGUCIGALPA,Tegucigalpa,G,Global,NA,Data nature not available,PERCENT,Percentage,340,Honduras,2012.0,,74.6,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,HND,-86.59974381,14.82243161
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BUDAPEST,Budapest,G,Global,NA,Data nature not available,PERCENT,Percentage,348,Hungary,2015.0,,50.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,HUN,19.41221519,47.1651448
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,JAKARTA,Jakarta,G,Global,NA,Data nature not available,PERCENT,Percentage,360,Indonesia,2015.0,,72.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,IDN,113.9174,-0.994582204
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BAGHDAD,Baghdad,G,Global,NA,Data nature not available,PERCENT,Percentage,368,Iraq,2012.0,,51.8,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,IRQ,43.76606267,33.05013795
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DUBLIN,Dublin,G,Global,NA,Data nature not available,PERCENT,Percentage,372,Ireland,2015.0,,88.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,IRL,-7.121425272,53.25274054
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MILAN,Milan,G,Global,NA,Data nature not available,PERCENT,Percentage,380,Italy,2015.0,,94.6,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ITA,12.57022427,42.79917282
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,OSAKA,Osaka,G,Global,NA,Data nature not available,PERCENT,Percentage,392,Japan,2015.0,,96.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,JPN,139.2716103,36.6554539
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,TOKYO,Tokyo,G,Global,NA,Data nature not available,PERCENT,Percentage,392,Japan,2015.0,,96.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,JPN,139.2716103,36.6554539
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NAIROBI,Nairobi,G,Global,NA,Data nature not available,PERCENT,Percentage,404,Kenya,2015.0,,32.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,KEN,37.86096816,0.534797278
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,KUWAIT,Kuwait,G,Global,NA,Data nature not available,PERCENT,Percentage,414,Kuwait,2012.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,KWT,47.49305029,29.53949468
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,419,Latin America and the Caribbean,2017.0,,80.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MASERU,Maseru,G,Global,NA,Data nature not available,PERCENT,Percentage,426,Lesotho,2006.0,,20.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,LSO,28.25362195,-29.58041814
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MONROVIA,Monrovia,G,Global,NA,Data nature not available,PERCENT,Percentage,430,Liberia,2015.0,,10.8,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,LBR,-9.311879038,6.448381009
