"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2005","Footnotes_2016","Nature_Code_2005","Nature_Code_2016","Source_2005","Source_2016","TimeDetail_2005","TimeDetail_2016","Value_2005","Value_2016","Latest_Year","Latest_Value"
"NOR","11.47846389","61.34311134","578","Norway","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","19.04","24.74",2016.0,"24.74"
"PAK","68.80479684","29.36491634","586","Pakistan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","","","57.78","69.34",2016.0,"69.34"
"PAN","-81.26616623","8.450965746","591","Panama","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","58.31","61.47",2016.0,"61.47"
"PNG","145.8587761","-6.756057077","598","Papua New Guinea","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","","","31.26","38.99",2016.0,"38.99"
"PRY","-60.54854225","-21.70216237","600","Paraguay","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","72.41","74.99",2016.0,"74.99"
"PER","-71.82093277","-13.58939705","604","Peru","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","69.71","48.46",2016.0,"48.46"
"PHL","120.8601418","14.16591706","608","Philippines","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","66.74","60.02",2016.0,"60.02"
"POL","19.40660158","52.1226733","616","Poland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","19.26","7.29",2016.0,"7.29"
"PRT","-7.961599811","39.68509315","620","Portugal","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","23.96","15.89",2016.0,"15.89"
"TLS","125.9451052","-8.797497247","626","Timor-Leste","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","","","64.69","24.78",2016.0,"24.78"
"ROU","24.98481009","45.83893563","642","Romania","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","15.28","5.43",2016.0,"5.43"
"RUS","99.01404926","61.61899849","643","Russian Federation","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","19.39","18.08",2016.0,"18.08"
