"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"QAT","51.19152467","25.28355379","634","Qatar","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","","","","","",2012.0,"4.2"
"BTN","90.45098484","27.39598568","64","Bhutan","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8","","","","","","","",2010.0,"25.8"
"RWA","29.92310194","-1.999842114","646","Rwanda","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","","",2015.0,"6.8"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","","","","","",2012.0,"7.5"
"STP","6.609772265","0.241554875","678","Sao Tome and Principe","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4","","","",2014.0,"35.4"
"BOL","-64.66224284","-16.71273412","68","Bolivia (Plurinational State of)","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","","",2015.0,"19.4"
"SEN","-14.46636926","14.35920905","686","Senegal","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","Continuous DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","",2015.0,"31.0"
"SRB","20.805876","44.03145697","688","Serbia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","","",2014.0,"3.2"
"SLE","-11.78306584","8.568604164","694","Sierra Leone","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9","","","","",2013.0,"38.9"
"BIH","17.78584332","44.16845548","70","Bosnia and Herzegovina","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","",2012.0,"3.5"
"VNM","105.802499","10.09643079","704","Viet Nam","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","","","",2014.0,"10.6"
"SOM","46.20367477","4.406485729","706","Somalia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3","","","","","","","","","","",2006.0,"45.3"
"ZAF","24.67184355","-29.99957544","710","South Africa","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","","","","","","","","","","","","","",2003.0,"5.6"
"ZWE","29.86909584","-19.00075492","716","Zimbabwe","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4","","",2015.0,"32.4"
